title_length,view_count,like_count,comment_count,video_length,tag_count,category_id,channel_subscriber_count
70,83542,197,0,129,27,27,39800000
68,335872,996,0,7384,27,27,39800000
57,176524,312,0,98,29,27,39800000
70,58944,108,0,126,28,27,39800000
86,290795,1057,0,4036,28,27,39800000
63,78471,166,0,106,28,27,39800000
67,373505,2290,0,89,28,27,39800000
72,117267,418,0,3621,32,27,39800000
62,85772,189,0,113,31,27,39800000
79,5168345,6758,0,125,27,27,39800000
88,186495,515,0,7275,29,27,39800000
87,75274,147,0,104,27,27,39800000
81,753949,1666,0,121,29,27,39800000
73,88503,319,0,3608,29,27,39800000
77,77449,193,0,124,27,27,39800000
70,102071,341,0,126,33,27,39800000
70,170334,439,0,7413,28,27,39800000
64,105477,226,0,116,27,27,39800000
65,433240,593,0,129,27,27,39800000
75,167298,601,0,6480,27,27,39800000
68,98254,251,0,114,28,27,39800000
76,90761,235,0,98,31,27,39800000
92,119182,360,0,3351,32,27,39800000
80,293761,1998,0,127,32,27,39800000
67,807893,2160,0,126,28,27,39800000
81,264532,680,0,6869,27,27,39800000
67,6286696,17811,0,128,28,27,39800000
81,52620,204,0,100,28,27,39800000
87,133323,395,0,6449,27,27,39800000
81,2859063,8061,0,122,28,27,39800000
61,57580,139,0,127,30,27,39800000
100,199468,571,0,3220,29,27,39800000
100,66249,161,0,97,28,27,39800000
70,75867,193,0,127,27,27,39800000
93,217081,397,0,7366,27,27,39800000
93,55802,100,0,111,28,27,39800000
90,43056,117,0,92,28,27,39800000
76,204221,631,0,7349,27,27,39800000
70,122921,325,0,128,28,27,39800000
62,187527,217,0,103,29,27,39800000
72,167383,704,0,7309,28,27,39800000
95,56712,146,0,108,30,27,39800000
80,232328,178,0,98,29,27,39800000
88,131141,555,0,3608,29,27,39800000
78,240525,416,0,114,29,27,39800000
90,192742,181,0,101,28,27,39800000
86,205230,485,0,3685,30,27,39800000
84,2800078,4810,0,123,33,27,39800000
96,239196,660,0,3635,29,27,39800000
69,242649,496,0,122,30,27,39800000
94,132523,196,0,130,30,27,39800000
92,430411,1195,0,7306,31,27,39800000
79,436113,721,0,115,30,27,39800000
87,131782,154,0,110,29,27,39800000
84,266998,804,0,3770,29,27,39800000
69,432500,769,0,107,29,27,39800000
84,84800,93,0,119,29,27,39800000
64,6989717,18255,0,126,31,27,39800000
80,146093,363,0,4473,31,27,39800000
70,89164,62,0,113,30,27,39800000
95,201988,560,0,3859,27,27,39800000
99,16462550,42251,0,140,30,27,39800000
87,420865,668,0,133,30,27,39800000
71,111006,136,0,93,28,27,39800000
81,607229,3889,0,99,31,27,39800000
63,128897,175,0,116,28,27,39800000
68,217940,673,0,3683,30,27,39800000
89,111725,171,0,149,31,27,39800000
75,88788,111,0,125,31,27,39800000
100,416307,1461,0,3963,29,27,39800000
83,84295,137,0,138,31,27,39800000
99,4011492,8260,0,132,27,27,39800000
96,154185,522,0,3673,28,27,39800000
80,92110,181,0,131,30,27,39800000
89,86766,133,0,114,31,27,39800000
71,407319,1072,0,7413,31,27,39800000
70,493773,958,0,138,30,27,39800000
89,83095,164,0,127,31,27,39800000
84,675540,1754,0,4607,31,27,39800000
99,2948911,8000,0,119,30,27,39800000
91,129544,267,0,117,32,27,39800000
70,256444,620,0,4050,30,27,39800000
88,204118,1331,0,109,28,27,39800000
70,100702,158,0,119,28,27,39800000
69,210381,638,0,3977,31,27,39800000
88,521486,957,0,118,31,27,39800000
89,101485,173,0,106,27,27,39800000
70,201073,480,0,7359,30,27,39800000
86,7617125,21906,0,138,26,27,39800000
94,456659,1133,0,211,29,27,39800000
74,154042,487,0,3634,31,27,39800000
81,76901,110,0,126,27,27,39800000
77,1544384,2398,0,126,28,27,39800000
79,494342,1752,0,3621,31,27,39800000
68,96815,195,0,125,31,27,39800000
78,129524,238,0,126,31,27,39800000
71,97873,313,0,3819,28,27,39800000
87,695896,968,0,142,29,27,39800000
72,135769,215,0,116,33,27,39800000
84,191986,679,0,3638,28,27,39800000
74,203022,325,0,143,31,27,39800000
76,65828,113,0,125,30,27,39800000
75,221634,530,0,7478,31,27,39800000
69,97849,195,0,129,31,27,39800000
70,3548207,6610,0,135,31,27,39800000
76,288596,1084,0,3846,31,27,39800000
67,72735,153,0,120,30,27,39800000
78,104194,239,0,156,26,27,39800000
78,160679,241,0,120,28,27,39800000
69,185853,437,0,127,30,27,39800000
72,569882,1800,0,3963,30,27,39800000
93,521331,1703,0,7802,30,27,39800000
72,678075,2349,0,144,30,27,39800000
95,3865812,9063,0,130,30,27,39800000
68,1378961,1938,0,126,30,27,39800000
68,218085,602,0,3983,30,27,39800000
78,424080,1064,0,7470,30,27,39800000
95,817895,2801,0,133,21,27,39800000
88,1256782,2007,0,100,30,27,39800000
71,394034,1057,0,3819,30,27,39800000
71,381255,724,0,7366,30,27,39800000
95,1945314,5860,0,132,31,27,39800000
66,11860800,29697,0,128,30,27,39800000
87,1250411,2057,0,133,29,27,39800000
70,620008,1007,0,91,30,27,39800000
71,596221,1016,0,123,30,27,39800000
69,377975,767,0,128,30,27,39800000
77,162276,231,0,99,30,27,39800000
75,823383,1456,0,129,30,27,39800000
70,175672,207,0,101,30,27,39800000
70,247925,375,0,125,30,27,39800000
71,1152959,2811,0,118,30,27,39800000
67,169631,210,0,104,30,27,39800000
95,1403071,3013,0,129,31,27,39800000
70,263058,542,0,118,30,27,39800000
77,1250969,2032,0,125,29,27,39800000
68,579205,1222,0,124,30,27,39800000
64,104339,143,0,126,30,27,39800000
70,787090,2185,0,114,30,27,39800000
63,168627,234,0,89,30,27,39800000
72,3954278,9457,0,126,30,27,39800000
78,128787,196,0,105,30,27,39800000
69,385153,399,0,129,30,27,39800000
85,9440805,26884,0,119,30,27,39800000
62,284787,335,0,127,30,27,39800000
79,1087146,2811,0,118,30,27,39800000
67,173179,211,0,94,30,27,39800000
71,1408409,1930,0,126,30,27,39800000
60,134619,257,0,109,30,27,39800000
65,130018,225,0,125,31,27,39800000
63,287920,436,0,103,30,27,39800000
66,104227,156,0,123,30,27,39800000
66,4234364,12856,0,136,30,27,39800000
76,137669,270,0,120,30,27,39800000
73,1568877,2969,0,131,31,27,39800000
62,10440785,25863,0,128,30,27,39800000
66,252805,539,0,130,30,27,39800000
84,1092694,3410,0,121,30,27,39800000
63,98244,133,0,110,30,27,39800000
65,579448,1775,0,118,30,27,39800000
67,159904,283,0,84,30,27,39800000
58,377804,554,0,124,30,27,39800000
59,147837,228,0,62,30,27,39800000
65,3046428,6029,0,129,32,27,39800000
66,317765,761,0,115,30,27,39800000
61,141726,219,0,126,32,27,39800000
66,798663,1054,0,111,30,27,39800000
66,93530,188,0,121,31,27,39800000
66,14000604,41312,0,120,30,27,39800000
59,95259,174,0,113,32,27,39800000
65,115513,185,0,127,31,27,39800000
66,3605675,7137,0,122,30,27,39800000
66,70982,133,0,128,32,27,39800000
77,18214528,46528,0,138,30,27,39800000
72,96730,187,0,120,30,27,39800000
71,70063,141,0,126,29,27,39800000
68,1506771,4530,0,126,30,27,39800000
74,85472,197,0,128,30,27,39800000
84,5017497,13112,0,120,30,27,39800000
63,75904,127,0,91,30,27,39800000
83,8048095,21869,0,130,30,27,39800000
69,67580,74,0,103,31,27,39800000
67,111893,232,0,118,30,27,39800000
64,93811,200,0,122,30,27,39800000
80,138054,323,0,127,29,27,39800000
66,229478,481,0,93,30,27,39800000
71,63702,150,0,127,29,27,39800000
63,1674682,2611,0,114,30,27,39800000
76,132761,209,0,99,30,27,39800000
80,2694106,7780,0,135,30,27,39800000
65,154294,347,0,141,30,27,39800000
65,6025325,10805,0,125,30,27,39800000
74,106983,234,0,123,30,27,39800000
68,103865,180,0,100,30,27,39800000
66,1499888,3295,0,91,30,27,39800000
66,571712,1376,0,130,30,27,39800000
91,1899953,4983,0,139,31,27,39800000
62,137065,203,0,99,30,27,39800000
64,138895,305,0,124,30,27,39800000
62,121209,242,0,92,30,27,39800000
67,101469,194,0,131,30,27,39800000
71,676166,1656,0,149,31,27,39800000
67,84064,169,0,126,30,27,39800000
69,275933,711,0,121,30,27,39800000
68,1152776,1545,0,121,30,27,39800000
72,198104,428,0,105,30,27,39800000
59,2925299,3560,0,101,30,27,39800000
78,411509,996,0,118,30,27,39800000
64,852865,1442,0,121,31,27,39800000
67,328063,702,0,155,31,27,39800000
76,82458,168,0,113,30,27,39800000
66,112010,287,0,121,30,27,39800000
57,667315,1311,0,100,30,27,39800000
68,66407,178,0,128,30,27,39800000
75,2699977,7856,0,121,30,27,39800000
66,94573,177,0,105,30,27,39800000
66,1057660,3591,0,118,30,27,39800000
62,275111,952,0,104,30,27,39800000
69,126571,253,0,126,31,27,39800000
70,227008,474,0,122,30,27,39800000
72,147299,355,0,125,31,27,39800000
66,156962,275,0,94,31,27,39800000
58,312694,608,0,98,31,27,39800000
67,253743,723,0,100,30,27,39800000
69,281125,934,0,3789,30,27,39800000
78,1320776,3401,0,7384,30,27,39800000
65,2759105,5136,0,126,30,27,39800000
63,891053,2453,0,114,30,27,39800000
65,904456,2235,0,3977,31,27,39800000
87,1550560,2928,0,7478,30,27,39800000
58,453649,1365,0,115,31,27,39800000
64,1045922,5844,0,124,30,27,39800000
64,768920,2438,0,3770,31,27,39800000
80,962723,1589,0,7413,30,27,39800000
65,671878,1792,0,129,30,27,39800000
65,1188946,3717,0,110,29,27,39800000
85,559219,1588,0,3651,30,27,39800000
80,662469,2518,0,7309,30,27,39800000
58,1067876,3097,0,106,29,27,39800000
83,13301665,37217,0,135,30,27,39800000
73,466756,1750,0,3685,30,27,39800000
88,3453557,7462,0,7415,31,27,39800000
86,729354,2240,0,130,31,27,39800000
69,634435,2363,0,96,31,27,39800000
83,1643102,5542,0,4036,30,27,39800000
87,938568,1411,0,7349,32,27,39800000
67,868797,1753,0,111,31,27,39800000
79,963184,2983,0,122,30,27,39800000
86,923573,1817,0,3859,30,27,39800000
96,1051204,1913,0,7275,30,27,39800000
84,1171754,3515,0,126,30,27,39800000
59,907297,2100,0,130,31,27,39800000
78,2985514,7198,0,7413,31,27,39800000
67,2835165,9665,0,3683,30,27,39800000
74,1308573,3154,0,115,31,27,39800000
80,5913379,10362,0,119,31,27,39800000
86,2045793,3714,0,7408,30,27,39800000
71,360447,859,0,3760,29,27,39800000
77,418581,841,0,107,30,27,39800000
83,4411689,10592,0,139,28,27,39800000
78,1424374,2486,0,7359,32,27,39800000
67,404568,1108,0,3638,30,27,39800000
61,7163693,19396,0,129,28,27,39800000
79,590611,1029,0,111,30,27,39800000
80,2839116,5565,0,7425,18,27,39800000
87,430898,1087,0,3608,27,27,39800000
84,946968,2188,0,107,29,27,39800000
66,1250068,2374,0,98,27,27,39800000
79,3635940,5606,0,7306,31,27,39800000
75,1086362,2844,0,3846,31,27,39800000
69,1239412,4110,0,126,29,27,39800000
89,1835368,3965,0,174,32,27,39800000
73,858081,2488,0,3634,30,27,39800000
82,440395,884,0,3542,31,27,39800000
87,779595,2308,0,129,32,27,39800000
64,1962179,4706,0,107,30,27,39800000
82,1046795,2478,0,3673,31,27,39800000
77,349171,638,0,3635,31,27,39800000
76,735745,2254,0,132,29,27,39800000
77,998500,2119,0,95,30,27,39800000
68,697663,1563,0,3819,30,27,39800000
67,1360686,2963,0,4050,30,27,39800000
77,1193718,4565,0,126,30,27,39800000
62,5462578,17210,0,114,30,27,39800000
79,843604,2177,0,3621,29,27,39800000
67,234635,529,0,3757,30,27,39800000
70,577138,1248,0,3673,28,27,39800000
63,4401517,10163,0,126,29,27,39800000
81,296111,690,0,3617,29,27,39800000
71,508464,1191,0,3616,31,27,39800000
70,292732,684,0,3726,33,27,39800000
72,394135,1021,0,3674,32,27,39800000
81,1057892,1800,0,7040,32,27,39800000
78,552235,2460,0,3637,31,27,39800000
63,733570,1649,0,129,31,27,39800000
79,264183,623,0,3631,31,27,39800000
72,665392,1540,0,3920,32,27,39800000
77,277459,716,0,3640,22,27,39800000
90,294157,734,0,3639,30,27,39800000
72,654970,1641,0,3687,30,27,39800000
76,712171,2615,0,3671,30,27,39800000
80,978412,2716,0,127,30,27,39800000
80,254816,541,0,3688,30,27,39800000
82,946379,3944,0,3820,22,27,39800000
74,540647,1364,0,3798,22,27,39800000
86,530102,1749,0,3671,29,27,39800000
91,551419,1255,0,3634,22,27,39800000
82,406978,1151,0,3740,29,27,39800000
76,1253009,4465,0,127,31,27,39800000
70,1073317,4261,0,3717,29,27,39800000
76,539261,1797,0,3655,29,27,39800000
78,491574,1067,0,3689,19,27,39800000
72,294358,850,0,3543,28,27,39800000
79,335830,882,0,3950,18,27,39800000
80,1269523,4030,0,3791,30,27,39800000
76,2151705,6023,0,128,24,27,39800000
44,142414,215,0,130,,24,39800000
40,134089,187,0,92,,24,39800000
69,441256,1040,0,3637,28,27,39800000
75,430552,1110,0,3772,28,27,39800000
71,827757,1911,0,3576,31,27,39800000
65,331303,943,0,3742,30,27,39800000
95,553005,1656,0,3614,30,27,39800000
85,400110,937,0,3654,30,27,39800000
78,1852203,3702,0,130,30,27,39800000
80,408496,932,0,3657,31,27,39800000
77,598053,1486,0,3735,31,27,39800000
74,291218,800,0,3595,31,27,39800000
61,404166,2385,0,82,,24,39800000
84,383946,736,0,3694,31,27,39800000
81,345926,988,0,3650,30,27,39800000
63,985618,3149,0,3946,30,27,39800000
70,1154963,3127,0,126,30,27,39800000
71,319603,937,0,3674,30,27,39800000
89,333794,1049,0,3684,29,27,39800000
75,618513,1552,0,3601,29,27,39800000
62,397716,1119,0,3652,30,27,39800000
94,924017,2778,0,3613,30,27,39800000
75,574715,1840,0,3663,30,27,39800000
66,2338557,8927,0,130,32,27,39800000
65,629649,3204,0,3701,30,27,39800000
69,584602,2227,0,3780,30,27,39800000
71,934929,3693,0,4021,30,27,39800000
75,1312552,3539,0,3746,30,27,39800000
72,1761818,4569,0,3801,30,27,39800000
72,837310,3361,0,3810,30,27,39800000
83,6071277,23920,0,134,28,27,39800000
70,257511,526,0,3669,31,27,39800000
72,383615,1394,0,3643,30,27,39800000
70,880940,3229,0,3647,32,27,39800000
75,734196,2653,0,3733,30,27,39800000
99,2332994,4106,0,7320,30,27,39800000
85,1472446,6556,0,3662,30,27,39800000
80,3345952,10360,0,129,29,27,39800000
79,1004288,2913,0,3899,30,27,39800000
65,329190,1067,0,3553,32,27,39800000
75,338193,992,0,3803,31,27,39800000
94,1002508,2997,0,3601,31,27,39800000
80,363943,1099,0,3646,31,27,39800000
84,611145,2109,0,3649,30,27,39800000
71,5793029,16530,0,118,31,27,39800000
81,436674,1405,0,3643,31,27,39800000
82,563294,1821,0,3688,31,27,39800000
71,1960758,5618,0,3698,30,27,39800000
74,260727,621,0,3541,31,27,39800000
84,2231078,3423,0,7244,30,27,39800000
72,746850,2625,0,3650,30,27,39800000
60,17795131,55417,0,129,29,27,39800000
71,313356,1018,0,3628,30,27,39800000
82,2229570,5801,0,3628,28,27,39800000
71,402355,1207,0,3594,29,27,39800000
71,1174872,3448,0,3657,30,27,39800000
89,678727,2793,0,3656,29,27,39800000
71,1078525,3882,0,3679,29,27,39800000
72,16729065,33745,0,126,26,27,39800000
71,438521,1575,0,3668,26,27,39800000
98,2181651,5876,0,3643,31,27,39800000
99,622017,1962,0,3638,29,27,39800000
71,569611,2159,0,3753,30,27,39800000
78,569723,2469,0,3619,27,27,39800000
75,721862,4009,0,3671,30,27,39800000
76,99206346,291601,0,131,28,27,39800000
89,548336,1999,0,3605,30,27,39800000
87,337333,1137,0,3623,30,27,39800000
73,427919,1250,0,3722,30,27,39800000
70,266958,754,0,3694,30,27,39800000
70,480244,1384,0,3737,29,27,39800000
70,1259450,3486,0,3707,30,27,39800000
95,1581045,5678,0,130,30,27,39800000
70,669863,2341,0,3598,30,27,39800000
80,341989,812,0,3588,30,27,39800000
82,806543,2139,0,3724,30,27,39800000
70,549445,1479,0,3702,30,27,39800000
69,474171,1218,0,3816,31,27,39800000
71,1511127,5218,0,3703,30,27,39800000
88,881331,3660,0,127,22,27,39800000
70,641842,2315,0,3672,30,27,39800000
73,3327749,7144,0,4000,30,27,39800000
86,462376,1423,0,3708,30,27,39800000
82,519824,1528,0,3878,31,27,39800000
64,634460,1611,0,3639,31,27,39800000
74,594520,1553,0,3649,29,27,39800000
70,977541,2895,0,127,30,27,39800000
70,717418,1659,0,3508,28,27,39800000
87,1440949,3108,0,3715,30,27,39800000
71,295350,755,0,3676,28,27,39800000
70,363065,889,0,3624,32,27,39800000
80,977374,2462,0,3671,30,27,39800000
70,945202,3548,0,3652,30,27,39800000
67,5469978,20319,0,129,30,27,39800000
76,684732,1767,0,3623,30,27,39800000
65,351629,1000,0,3697,30,27,39800000
74,1115440,2340,0,3532,31,27,39800000
69,987033,3556,0,3631,31,27,39800000
79,307937,764,0,3635,30,27,39800000
68,1695987,4294,0,3652,30,27,39800000
71,1726868,6868,0,129,31,27,39800000
78,415278,683,0,3597,30,27,39800000
70,1020485,3320,0,3714,30,27,39800000
75,362813,890,0,3621,31,27,39800000
68,1402466,2758,0,3604,30,27,39800000
72,358293,984,0,3688,30,27,39800000
90,1667099,5392,0,3636,29,27,39800000
62,998288,3007,0,99,30,27,39800000
69,465349,1217,0,3577,30,27,39800000
63,734082,1965,0,3744,30,27,39800000
67,814549,1454,0,3681,30,27,39800000
71,1469697,3587,0,3669,30,27,39800000
85,351516,917,0,3703,30,27,39800000
88,1120545,3609,0,3694,30,27,39800000
64,2682629,12199,0,127,30,27,39800000
68,487961,1397,0,3638,30,27,39800000
71,466993,1219,0,3615,30,27,39800000
65,431713,1005,0,3669,31,27,39800000
70,1203364,3109,0,3645,30,27,39800000
91,473561,1356,0,3718,30,27,39800000
62,6213006,26456,0,124,30,27,39800000
67,634995,1027,0,3704,30,27,39800000
75,317249,599,0,3592,31,27,39800000
70,389952,1091,0,3718,30,27,39800000
67,293417,822,0,3701,31,27,39800000
72,422334,1146,0,3626,31,27,39800000
81,496731,1361,0,3747,30,27,39800000
73,760155,1987,0,3639,30,27,39800000
65,1958859,4475,0,126,28,27,39800000
70,463024,1042,0,3592,29,27,39800000
80,707410,1527,0,3718,29,27,39800000
89,1723631,3962,0,3658,30,27,39800000
81,1259286,3197,0,3626,29,27,39800000
78,458011,857,0,3648,29,27,39800000
89,700249,1857,0,3756,30,27,39800000
76,4093657,12104,0,126,29,27,39800000
67,449096,933,0,3627,30,27,39800000
71,1440252,3412,0,3611,31,27,39800000
65,875562,1803,0,3617,31,27,39800000
70,2388235,4612,0,3627,30,27,39800000
72,1164675,3439,0,3632,30,27,39800000
65,430457,1124,0,3658,30,27,39800000
72,7833443,34737,0,123,31,27,39800000
70,705903,2279,0,3716,30,27,39800000
67,784975,1813,0,3703,28,27,39800000
74,355149,825,0,3581,30,27,39800000
74,1053428,2359,0,3625,30,27,39800000
71,710684,2337,0,3673,30,27,39800000
78,277636,678,0,3636,30,27,39800000
65,751440,1399,0,130,31,27,39800000
71,1278024,2837,0,3601,30,27,39800000
73,1980428,5129,0,3651,32,27,39800000
74,2393974,5200,0,3587,32,27,39800000
86,2134452,4272,0,3620,30,27,39800000
68,822740,1877,0,3568,30,27,39800000
73,749200,1949,0,3604,30,27,39800000
61,762873,1221,0,127,29,27,39800000
71,970786,1959,0,3622,30,27,39800000
81,1351854,2893,0,3646,28,27,39800000
75,1028743,1919,0,3655,30,27,39800000
86,526538,1380,0,3628,31,27,39800000
71,512824,1498,0,3586,30,27,39800000
78,1133840,2722,0,3608,29,27,39800000
66,909560,2319,0,131,30,27,39800000
71,385169,1032,0,3668,30,27,39800000
71,513220,1241,0,3706,30,27,39800000
78,348404,877,0,3708,31,27,39800000
71,490368,1333,0,3635,30,27,39800000
68,683763,1273,0,3652,31,27,39800000
66,366918,910,0,3654,31,27,39800000
83,2230928,7064,0,126,30,27,39800000
70,4942301,17081,0,3578,30,27,39800000
70,986868,1731,0,3646,30,27,39800000
72,283712,675,0,3544,30,27,39800000
71,793861,1561,0,3655,30,27,39800000
71,1444011,5277,0,3681,30,27,39800000
71,965662,1648,0,3698,31,27,39800000
71,249549,657,0,123,30,27,39800000
69,496085,1342,0,3618,30,27,39800000
91,11017016,29526,0,3637,30,27,39800000
72,484235,1274,0,3685,30,27,39800000
81,421424,1167,0,3630,33,27,39800000
72,817928,2407,0,3577,30,27,39800000
72,3833768,6445,0,3603,31,27,39800000
65,252015,440,0,125,31,27,39800000
83,1888330,6032,0,3701,30,27,39800000
75,350465,847,0,3677,30,27,39800000
69,1423657,3859,0,3694,30,27,39800000
94,474305,1097,0,3592,29,27,39800000
93,414486,1127,0,3630,29,27,39800000
78,389238,896,0,3604,30,27,39800000
82,9811923,29865,0,130,29,27,39800000
80,1074774,4321,0,3707,30,27,39800000
81,748744,1898,0,3630,33,27,39800000
73,544685,1351,0,3610,32,27,39800000
62,525847,1221,0,3592,30,27,39800000
75,1402663,3917,0,3611,30,27,39800000
77,826276,1527,0,3636,30,27,39800000
69,468925,1060,0,126,32,27,39800000
72,575704,1893,0,1838,32,27,39800000
70,734979,1877,0,1855,30,27,39800000
69,627737,1479,0,3824,31,27,39800000
72,541865,1465,0,3594,30,27,39800000
64,877609,2863,0,1874,30,27,39800000
85,756802,1473,0,121,32,27,39800000
90,644096,2005,0,1816,30,27,39800000
82,950889,2302,0,1818,28,27,39800000
93,1706855,3738,0,3410,33,27,39800000
93,332538,792,0,3718,35,27,39800000
92,480051,1333,0,1903,34,27,39800000
100,2862685,8316,0,118,30,27,39800000
71,544928,1449,0,2094,31,27,39800000
69,628970,1519,0,1859,30,27,39800000
77,737126,1427,0,3864,30,27,39800000
81,392574,991,0,3526,30,27,39800000
72,579262,1534,0,2006,30,27,39800000
88,565016,1236,0,121,30,27,39800000
82,488012,1626,0,1903,31,27,39800000
77,489518,1326,0,1910,26,27,39800000
72,4068016,10222,0,3609,30,27,39800000
84,2476578,6563,0,4082,30,27,39800000
97,878685,2264,0,1928,31,27,39800000
97,1103039,2827,0,155,23,27,39800000
82,622984,1376,0,1872,30,27,39800000
95,340288,912,0,1815,30,27,39800000
74,325415,1042,0,1704,31,27,39800000
81,542777,2004,0,1955,30,27,39800000
79,323967,705,0,1924,29,27,39800000
93,1876956,3272,0,121,30,27,39800000
80,222367,533,0,1822,30,27,39800000
69,2789787,9113,0,1779,29,27,39800000
70,418529,1135,0,1764,30,27,39800000
71,724988,2346,0,1824,30,27,39800000
72,360806,750,0,1767,31,27,39800000
83,384060,913,0,127,31,27,39800000
76,417231,1397,0,1842,29,27,39800000
81,260510,586,0,1916,28,27,39800000
74,394769,1162,0,3411,30,27,39800000
90,367013,1136,0,3696,33,27,39800000
69,466744,1040,0,3213,30,27,39800000
68,328073,881,0,128,25,27,39800000
67,571198,1314,0,3675,29,27,39800000
80,468720,952,0,3446,30,27,39800000
90,471747,1193,0,3852,29,27,39800000
83,2579951,8800,0,3609,30,27,39800000
71,6535527,12647,0,4203,30,27,39800000
75,665519,1904,0,126,29,27,39800000
69,414232,908,0,3737,30,27,39800000
87,477257,1096,0,3599,30,27,39800000
67,320337,725,0,3731,29,27,39800000
73,351455,764,0,3631,28,27,39800000
70,1604037,3349,0,3340,31,27,39800000
69,512005,1378,0,118,26,27,39800000
66,442418,1221,0,3260,30,27,39800000
70,5687461,16633,0,3340,31,27,39800000
71,539745,1306,0,3240,30,27,39800000
86,1362033,4338,0,3532,30,27,39800000
71,391945,1134,0,110,29,27,39800000
74,387854,1010,0,3366,29,27,39800000
68,622337,1471,0,3343,29,27,39800000
76,461073,1133,0,3364,30,27,39800000
86,2517513,7437,0,3539,29,27,39800000
69,1716176,6183,0,3424,30,27,39800000
79,448934,1188,0,85,29,27,39800000
82,623280,1600,0,3102,27,27,39800000
75,849399,1821,0,3548,30,27,39800000
65,372187,996,0,3833,30,27,39800000
81,7974179,22054,0,3562,29,27,39800000
74,593778,1432,0,3559,32,27,39800000
75,526106,1389,0,127,28,27,39800000
78,1084126,2356,0,3560,26,27,39800000
84,559070,1252,0,3615,32,27,39800000
66,489808,1333,0,3663,30,27,39800000
63,524472,1320,0,3753,30,27,39800000
74,379595,849,0,3545,21,27,39800000
71,502838,1232,0,125,27,27,39800000
72,450132,1244,0,3654,31,27,39800000
85,756090,1667,0,3601,30,27,39800000
72,424812,959,0,3444,33,27,39800000
70,478306,1119,0,3565,29,27,39800000
66,287596,723,0,3589,30,27,39800000
71,536368,1718,0,96,28,27,39800000
73,4819737,15041,0,3659,32,27,39800000
82,1789297,4030,0,3192,33,27,39800000
72,1942007,3976,0,3634,32,27,39800000
71,651124,1827,0,3508,29,27,39800000
71,573054,1592,0,3634,30,27,39800000
73,3177182,9658,0,126,34,27,39800000
76,567156,1504,0,3538,30,27,39800000
69,608796,1698,0,3527,31,27,39800000
83,388452,1057,0,3417,31,27,39800000
69,2485145,5661,0,3664,30,27,39800000
80,615254,1415,0,3751,31,27,39800000
74,548880,1447,0,124,27,27,39800000
77,1651756,4252,0,3629,30,27,39800000
71,1907179,4659,0,3620,31,27,39800000
74,417095,1155,0,3614,31,27,39800000
74,466898,1278,0,3624,26,27,39800000
71,427009,1086,0,3639,29,27,39800000
99,80149,114,0,1864,34,27,39800000
77,636840,1611,0,125,14,27,39800000
79,820905,1688,0,3593,31,27,39800000
67,378322,1082,0,3304,30,27,39800000
83,714427,1756,0,3489,30,27,39800000
63,3001074,4785,0,3543,31,27,39800000
74,559711,1309,0,3626,31,27,39800000
100,51384,47,0,1757,34,27,39800000
83,759998,2059,0,131,30,27,39800000
65,2772909,6556,0,3581,20,27,39800000
74,2510196,7025,0,3628,27,27,39800000
88,58924,79,0,1795,34,27,39800000
79,933263,1911,0,3498,28,27,39800000
87,143076,320,0,1821,34,27,39800000
79,658790,1888,0,3490,30,27,39800000
63,4110533,7448,0,3166,24,27,39800000
100,47090,62,0,1846,34,27,39800000
75,979811,2282,0,3651,25,27,39800000
74,482409,1309,0,3454,30,27,39800000
82,630083,1151,0,3469,20,27,39800000
100,56211,84,0,1842,34,27,39800000
83,1120910,2661,0,129,23,27,39800000
71,923510,2716,0,3451,31,27,39800000
73,1026681,2506,0,3697,29,27,39800000
86,1240569,3354,0,3460,31,27,39800000
100,59876,62,0,1790,31,27,39800000
84,909241,2240,0,128,22,27,39800000
76,441595,1228,0,3394,29,27,39800000
76,491387,1389,0,3620,30,27,39800000
100,46259,57,0,1872,32,27,39800000
72,3383898,8661,0,3505,30,27,39800000
77,5293594,9942,0,3763,15,27,39800000
60,1692808,3013,0,3626,17,27,39800000
96,56158,65,0,1880,34,27,39800000
90,2501692,7491,0,3441,30,27,39800000
64,913513,2673,0,3758,33,27,39800000
80,1042500,2836,0,3761,31,27,39800000
91,70937,149,0,1790,34,27,39800000
87,3429508,9465,0,127,26,27,39800000
97,2593537,5011,0,3310,29,27,39800000
92,1600013,3752,0,3476,30,27,39800000
96,41549,52,0,1775,34,27,39800000
92,1381103,3473,0,3495,26,27,39800000
81,1879364,4517,0,3278,29,27,39800000
78,9287195,15201,0,3635,20,27,39800000
91,71975,79,0,1895,34,27,39800000
79,1181267,3287,0,3404,22,27,39800000
64,1885870,4330,0,3390,28,27,39800000
90,2864945,7217,0,3516,29,27,39800000
99,66709,99,0,1801,35,27,39800000
100,10670208,43579,0,382,28,27,39800000
85,1497432,3078,0,3396,26,27,39800000
100,56283,75,0,1913,33,27,39800000
97,1802469,1386,0,125,21,27,39800000
97,2973882,5354,0,3599,27,27,39800000
95,7775958,6500,0,3420,29,27,39800000
98,6736538,7376,0,3450,26,27,39800000
69,106626,243,0,1895,34,27,39800000
89,6489507,10613,0,117,26,27,39800000
84,725260,2225,0,3144,29,27,39800000
98,462474,1507,0,3655,35,27,39800000
97,986719,1620,0,3371,34,27,39800000
99,35048,58,0,1823,34,27,39800000
91,8068063,30054,0,3575,24,27,39800000
